transaction_id,transaction_timestamp,transaction_hour,user_id,category,status,amount
20251002-001131,2025-10-02 17:17:16,17,6760,Books,shipped,564.62
20251002-001132,2025-10-02 17:38:54,17,2240,Toys,completed,374.79
20251002-001133,2025-10-02 13:08:45,13,1060,Fashion,completed,237.29
20251002-001134,2025-10-02 18:51:28,18,2639,Toys,processing,325.01
20251002-001135,2025-10-02 19:11:35,19,7185,Home & Garden,shipped,354.26
20251002-001136,2025-10-02 10:04:36,10,8970,Books,completed,466.41
20251002-001137,2025-10-02 12:02:25,12,2252,Books,completed,461.36
20251002-001138,2025-10-02 15:10:52,15,5203,Home & Garden,completed,651.21
20251002-001139,2025-10-02 08:56:16,8,9363,Home & Garden,completed,346.09
20251002-001140,2025-10-02 19:29:21,19,4549,Fashion,completed,223.77
20251002-001141,2025-10-02 08:03:24,8,5197,Books,completed,276.45
20251002-001142,2025-10-02 14:04:01,14,8009,Books,completed,446.55
20251002-001143,2025-10-02 21:00:54,21,7667,Fashion,shipped,340.7
20251002-001144,2025-10-02 12:26:21,12,3322,Electronics,shipped,406.2
20251002-001145,2025-10-02 21:27:04,21,5090,Fashion,shipped,381.89
20251002-001146,2025-10-02 12:28:03,12,7960,Toys,completed,598.54
20251002-001147,2025-10-02 08:17:35,8,4004,Books,returned,361.96
20251002-001148,2025-10-02 16:11:05,16,6136,Home & Garden,processing,393.4
20251002-001149,2025-10-02 08:12:51,8,1329,Toys,processing,557.59
20251002-001150,2025-10-02 03:00:00,3,4640,Books,processing,365.25
20251002-001151,2025-10-02 03:00:00,3,8982,Fashion,processing,513.48
20251002-001152,2025-10-02 03:00:00,3,5107,Toys,completed,499.72
20251002-001153,2025-10-02 03:00:00,3,2341,Books,completed,471.26
20251002-001154,2025-10-02 03:00:00,3,9407,Electronics,shipped,279.84
20251002-001155,2025-10-02 03:00:00,3,1338,Electronics,shipped,634.47
20251002-001156,2025-10-02 03:00:00,3,6895,Home & Garden,shipped,783.1
20251002-001157,2025-10-02 03:00:00,3,3708,Books,completed,451.32
20251002-001158,2025-10-02 03:00:00,3,2750,Electronics,completed,293.05
20251002-001159,2025-10-02 03:00:00,3,6604,Fashion,completed,454.37
20251002-001160,2025-10-02 03:00:00,3,3421,Books,processing,598.48
20251002-001161,2025-10-02 03:00:00,3,8119,Fashion,completed,357.72
20251002-001162,2025-10-02 03:00:00,3,9901,Fashion,completed,430.67
20251002-001163,2025-10-02 03:00:00,3,6319,Electronics,completed,501.1
20251002-001164,2025-10-02 03:00:00,3,7609,Books,completed,630.46
20251002-001165,2025-10-02 03:00:00,3,6387,Toys,processing,566.31
20251002-001166,2025-10-02 03:00:00,3,4993,Electronics,shipped,572.53
20251002-001167,2025-10-02 03:00:00,3,9680,Electronics,shipped,386.06
20251002-001168,2025-10-02 03:00:00,3,9044,Books,completed,510.29
20251002-001169,2025-10-02 03:00:00,3,9238,Books,shipped,341.71
20251002-001170,2025-10-02 03:00:00,3,5873,Fashion,completed,576.83
20251002-001171,2025-10-02 03:00:00,3,5806,Books,shipped,622.68
20251002-001172,2025-10-02 03:00:00,3,9592,Fashion,completed,533.0
20251002-001173,2025-10-02 03:00:00,3,6913,Electronics,completed,394.89
20251002-001174,2025-10-02 03:00:00,3,8124,Home & Garden,shipped,419.44
20251002-001175,2025-10-02 03:00:00,3,4157,Toys,processing,720.98
20251002-001176,2025-10-02 03:00:00,3,1390,Electronics,completed,397.39
20251002-001177,2025-10-02 03:00:00,3,5430,Books,processing,607.5
20251002-001178,2025-10-02 03:00:00,3,9820,Toys,completed,500.83
20251002-001179,2025-10-02 03:00:00,3,8686,Home & Garden,completed,399.88
20251002-001180,2025-10-02 03:00:00,3,5232,Home & Garden,completed,-248.3
20251002-001181,2025-10-02 03:00:00,3,9007,Fashion,completed,-481.74
20251002-001182,2025-10-02 03:00:00,3,2521,Toys,completed,-463.67
20251002-001183,2025-10-02 03:00:00,3,2500,Fashion,completed,-720.98
20251002-001184,2025-10-02 03:00:00,3,7737,Electronics,completed,-320.97
20251002-001185,2025-10-02 03:00:00,3,4294,Toys,processing,-794.22
20251002-001186,2025-10-02 03:00:00,3,6085,Electronics,completed,-506.82
20251002-001187,2025-10-02 03:00:00,3,3419,Fashion,shipped,-506.67
20251002-001188,2025-10-02 03:00:00,3,4042,Toys,completed,-361.04
20251002-001189,2025-10-02 03:00:00,3,5497,Fashion,shipped,-497.21
20251002-001190,2025-10-02 03:00:00,3,2466,Toys,completed,-520.96
20251002-001191,2025-10-02 03:00:00,3,4561,Fashion,completed,-590.6
20251002-001192,2025-10-02 03:00:00,3,1614,Home & Garden,completed,-303.25
20251002-001193,2025-10-02 03:00:00,3,6392,Fashion,completed,-661.02
20251002-001194,2025-10-02 03:00:00,3,8693,Home & Garden,completed,-504.21
20251002-001195,2025-10-02 03:00:00,3,4223,Fashion,shipped,-541.23
20251002-001196,2025-10-02 03:00:00,3,8138,Toys,processing,-416.86
20251002-001197,2025-10-02 03:00:00,3,3667,Toys,processing,-310.78
20251002-001198,2025-10-02 03:00:00,3,8980,Toys,shipped,-460.91
20251002-001199,2025-10-02 03:00:00,3,1130,Books,completed,-478.09
